location	LR	alpha
4797.000000	0.000000	1.200000e+03
5797.024144	0.451083	3.609548e-03
6797.048289	0.004574	1.441992e-01
7797.072433	0.124546	5.229941e-04
8797.096578	0.351970	7.288001e-04
9797.120722	0.825364	5.577053e-04
10797.144867	1.311843	4.807907e-04
11797.169011	1.365462	4.284658e-03
12797.193156	0.917605	3.355692e-04
13797.217300	0.460647	2.587042e-04
14797.241445	0.135809	2.133771e-04
15797.265589	0.000000	4.416078e-02
16797.289734	0.000000	1.647696e-02
17797.313878	0.000000	9.004374e-03
18797.338023	0.000000	3.607266e-02
19797.362167	0.002203	2.501797e-03
20797.386312	0.077943	5.165233e-04
21797.410456	0.199269	5.141475e-04
22797.434601	0.220639	9.220180e-04
23797.458745	0.240859	4.190957e-03
24797.482890	0.239962	1.543640e-03
25797.507034	0.082997	6.672702e-04
26797.531179	0.022715	4.196094e-04
27797.555323	0.000000	6.074249e-02
28797.579468	0.156655	3.293299e-03
29797.603612	0.264175	7.585287e-04
30797.627757	0.155023	1.903344e-04
31797.651901	0.189685	1.737342e-04
32797.676045	0.106325	1.760792e-04
33797.700190	0.000000	9.722113e-03
34797.724334	0.000000	5.122171e-02
35797.748479	0.000000	1.567094e-02
36797.772623	0.040956	1.372357e-03
37797.796768	0.129701	2.382992e-03
38797.820912	0.455896	1.824549e-03
39797.845057	0.250851	1.529634e-03
40797.869201	0.206874	3.538134e-03
41797.893346	0.319003	6.997350e-04
42797.917490	0.458056	5.714985e-04
43797.941635	0.471903	1.381508e-03
44797.965779	0.049526	2.431809e-03
45797.989924	0.003260	1.757323e-02
46798.014068	0.000000	2.515798e-02
47798.038213	1.096238	1.626350e-03
48798.062357	0.000000	5.743341e-02
49798.086502	0.000000	1.516901e-02
50798.110646	0.000000	6.993459e-03
51798.134791	0.000000	1.676293e-02
52798.158935	0.000000	1.044923e-01
53798.183080	0.417672	6.764918e-03
54798.207224	0.199976	1.639844e-03
55798.231369	0.238113	5.635236e-03
56798.255513	0.000346	2.403465e-02
57798.279658	0.000000	4.178224e-01
58798.303802	0.000000	6.325905e-02
59798.327947	0.000000	8.107982e-02
60798.352091	0.000000	4.088295e-01
61798.376235	0.269011	2.894867e-03
62798.400380	0.000000	1.160538e-01
63798.424524	0.000000	2.629132e-02
64798.448669	0.000000	6.378040e-03
65798.472813	0.053945	4.746547e-03
66798.496958	0.000000	4.606580e-02
67798.521102	0.000000	5.859691e-01
68798.545247	0.505879	2.815647e-03
69798.569391	0.000000	2.996775e-02
70798.593536	0.000000	7.290687e-02
71798.617680	0.000000	1.947493e-01
72798.641825	0.033813	2.368228e-03
73798.665969	0.002079	1.630542e-03
74798.690114	0.000040	1.658388e-03
