location	LR	alpha
214253.000000	2.036485	1.225531e-04
215253.050902	1.789537	4.312488e-05
216253.101805	1.620891	3.970860e-05
217253.152707	1.484637	3.818111e-05
218253.203610	1.368647	3.737093e-05
219253.254512	1.266712	3.692069e-05
220253.305415	1.175116	3.668360e-05
221253.356317	1.095903	4.578213e-06
222253.407220	1.041757	4.635447e-06
223253.458122	0.987130	4.697328e-06
224253.509025	0.932041	4.764319e-06
225253.559927	0.876512	4.836474e-06
226253.610830	0.820559	4.913826e-06
227253.661732	0.764215	4.998933e-06
228253.712635	0.707539	5.091421e-06
229253.763537	0.650618	5.194900e-06
230253.814440	0.593540	5.308314e-06
231253.865342	0.536390	5.432369e-06
232253.916245	0.479282	5.570846e-06
233253.967147	0.422377	5.725780e-06
234254.018050	0.365804	5.892940e-06
235254.068952	0.315902	4.419027e-05
236254.119855	0.278336	4.545678e-05
237254.170757	0.242770	4.686794e-05
238254.221660	0.209218	4.844132e-05
239254.272562	0.177704	5.019815e-05
240254.323464	0.148267	5.216605e-05
241254.374367	0.120958	5.438204e-05
242254.425269	0.095849	5.689979e-05
243254.476172	0.073041	5.980339e-05
244254.527074	0.052682	6.322932e-05
245254.577977	0.034996	6.741927e-05
246254.628879	0.020322	7.288745e-05
247254.679782	0.009165	8.075202e-05
248254.730684	0.002222	9.469382e-05
249254.781587	0.000017	1.476881e-04
250254.832489	0.000000	3.426597e-04
251254.883392	0.000000	3.527326e-04
252254.934294	0.000000	3.634155e-04
253254.985197	0.000000	3.747658e-04
254255.036099	0.000000	3.868477e-04
255255.087002	0.000000	3.997348e-04
256255.137904	0.000000	4.135099e-04
257255.188807	0.000000	4.282685e-04
258255.239709	0.000000	4.441195e-04
259255.290612	0.000000	4.611889e-04
260255.341514	0.000000	4.796229e-04
261255.392417	0.000000	4.995919e-04
262255.443319	0.000000	5.212960e-04
263255.494222	0.000000	5.449714e-04
264255.545124	0.000000	5.708999e-04
265255.596026	0.000000	5.994186e-04
266255.646929	0.000000	6.309365e-04
267255.697831	0.000000	6.659528e-04
268255.748734	0.000000	7.050842e-04
269255.799636	0.000000	7.491012e-04
270255.850539	0.000000	7.989801e-04
271255.901441	0.000000	8.559753e-04
272255.952344	0.000000	9.217266e-04
273256.003246	0.000000	9.984198e-04
274256.054149	0.000000	1.089034e-03
275256.105051	0.000000	1.197737e-03
276256.155954	0.000000	1.330548e-03
277256.206856	0.000000	1.496485e-03
278256.257759	0.000000	1.709708e-03
279256.308661	0.000000	1.993789e-03
280256.359564	0.000000	2.391086e-03
281256.410466	0.000000	2.986123e-03
282256.461369	0.000000	3.975434e-03
283256.512271	0.000000	5.945046e-03
284256.563174	0.000000	1.178276e-02
285256.614076	0.000000	6.526734e-01
286256.664979	0.000000	1.415654e-02
287256.715881	0.000000	6.494506e-03
288256.766784	0.000000	4.213829e-03
289256.817686	0.000000	3.118651e-03
290256.868588	0.000000	3.008929e-03
291256.919491	0.000000	4.015957e-03
292256.970393	0.000000	6.036128e-03
293257.021296	0.000000	1.214601e-02
294257.072198	0.000000	9.940198e-01
295257.123101	0.000000	1.185627e-02
296257.174003	0.000097	4.734320e-03
297257.224906	0.000097	1.628664e-02
298257.275808	0.000097	2.993740e-03
299257.326711	0.000096	1.648928e-03
300257.377613	0.000094	1.142942e-03
301257.428516	0.000085	8.858071e-04
302257.479418	0.000070	7.333010e-04
303257.530321	0.000054	6.336056e-04
304257.581223	0.000038	5.664267e-04
305257.632126	0.000026	5.171190e-04
306257.683028	0.000017	4.805649e-04
307257.733931	0.000011	4.517956e-04
308257.784833	0.000007	4.284373e-04
