location	LR	alpha
153316.000000	0.760407	1.062532e-04
154316.024290	0.823311	1.152203e-04
155316.048580	0.889451	1.272264e-04
156316.072871	0.949143	1.468636e-04
157316.097161	0.978446	2.439709e-04
158316.121451	0.979665	1.392773e-03
159316.145741	0.977224	1.840159e-04
160316.170031	0.921408	1.630119e-04
161316.194322	0.812374	1.618462e-04
162316.218612	0.684151	1.675701e-04
163316.242902	0.552379	1.784638e-04
164316.267192	0.427203	1.946676e-04
165316.291483	0.317977	2.175973e-04
166316.315773	0.237377	2.510429e-04
167316.340063	0.208846	3.031588e-04
168316.364353	0.249218	3.757780e-04
169316.388643	0.342817	4.801517e-04
170316.412934	0.484454	6.779658e-04
171316.437224	0.367660	1.231933e-03
172316.461514	0.221870	1.614894e-01
173316.485804	0.000122	8.306518e-02
174316.510094	0.000287	1.009626e-02
175316.534385	0.000000	9.961350e-02
176316.558675	0.194007	2.880903e-03
177316.582965	0.000000	2.902638e-02
178316.607255	0.000000	2.045662e-02
179316.631546	0.000000	7.563194e-03
180316.655836	0.000000	4.639195e-03
181316.680126	0.000000	3.345713e-03
182316.704416	0.000000	2.616258e-03
183316.728706	0.000000	2.147948e-03
184316.752997	0.130241	1.095783e-04
185316.777287	0.548589	1.114623e-04
186316.801577	0.877976	1.149568e-04
187316.825867	1.149731	1.212758e-04
188316.850157	1.413147	1.307252e-04
189316.874448	1.693118	1.416133e-04
190316.898738	1.969482	1.527731e-04
191316.923028	2.212800	1.657090e-04
192316.947318	2.411657	1.834754e-04
193316.971608	2.579876	2.109793e-04
194316.995899	2.757521	2.587826e-04
195317.020189	3.080253	3.634019e-04
196317.044479	3.177739	6.381426e-04
197317.068769	1.447134	2.181418e-03
198317.093060	0.199761	2.967567e-02
199317.117350	0.298812	3.575827e-03
200317.141640	0.010824	8.611840e-03
201317.165930	0.000000	7.955765e-02
202317.190220	0.159468	9.275097e-03
203317.214511	0.110071	1.005472e-02
204317.238801	0.854473	1.654224e-02
205317.263091	0.000000	7.625387e-01
206317.287381	0.000000	7.394290e-02
207317.311671	0.000000	1.032425e-02
208317.335962	0.070897	4.192799e-04
209317.360252	0.411570	2.883174e-04
210317.384542	0.150972	3.469051e-04
211317.408832	0.070839	6.989712e-01
212317.433123	2.094695	1.613710e-03
213317.457413	0.006696	2.803969e-02
214317.481703	0.979907	1.730710e-02
215317.505993	0.645647	1.733524e-03
216317.530283	0.010829	2.145178e-01
217317.554574	0.117552	7.546929e-03
218317.578864	0.000000	1.921295e-02
219317.603154	0.000000	7.386422e-03
220317.627444	0.063869	5.943771e-04
221317.651734	0.479863	7.019728e-04
222317.676025	0.824852	8.628010e-04
223317.700315	1.931813	1.340767e-03
224317.724605	0.000000	3.663681e+00
225317.748895	0.216632	2.647784e-02
226317.773186	0.000000	7.730626e-02
227317.797476	0.493303	4.083531e-03
228317.821766	0.403928	9.659181e-04
229317.846056	0.070615	1.972569e-03
230317.870346	0.135889	2.143902e-02
231317.894637	0.100243	2.647192e-03
232317.918927	0.000000	1.737090e-01
233317.943217	0.000000	3.999244e-02
234317.967507	0.000000	1.791914e-01
235317.991797	0.000070	2.312699e-02
236318.016088	0.000000	1.960733e-02
237318.040378	0.105738	1.194856e-03
238318.064668	0.340441	6.854556e-02
239318.088958	0.000000	9.763162e-02
240318.113248	0.147301	1.044099e-03
241318.137539	0.187714	5.607447e-04
242318.161829	0.000000	4.191646e-03
243318.186119	0.000000	6.441868e-03
244318.210409	0.000000	1.390837e-02
245318.234700	0.000000	8.744145e-02
246318.258990	0.192792	2.179349e-03
247318.283280	0.108375	9.908636e-04
248318.307570	0.063254	6.708036e-04
249318.331860	0.014980	4.991915e-04
250318.356151	0.005550	4.129613e-04
251318.380441	0.000000	6.394479e-03
252318.404731	0.000000	1.368933e-02
253318.429021	0.000000	9.722190e-02
254318.453311	0.000000	1.068135e-02
255318.477602	0.000000	5.651107e-03
