location	LR	alpha
219040.000000	0.000000	1.200000e+03
220040.023522	0.013141	6.993804e-03
221040.047044	0.000000	1.967062e-02
222040.070565	0.482625	2.451989e-03
223040.094087	0.000000	7.787452e-02
224040.117609	0.000000	2.864369e-02
225040.141131	0.000000	2.120671e-02
226040.164653	0.095802	1.882981e-02
227040.188174	0.000000	7.937130e-02
228040.211696	0.295516	3.131794e-03
229040.235218	0.000000	7.611907e-01
230040.258740	0.000000	2.641667e-02
231040.282262	0.040231	1.816040e-02
232040.305783	0.000000	2.200600e-02
233040.329305	0.000000	1.159790e-02
234040.352827	0.000004	1.863334e-01
235040.376349	0.000000	3.276572e-01
236040.399871	0.170063	5.429458e-03
237040.423392	0.000000	1.684392e-02
238040.446914	0.137949	1.050703e-03
239040.470436	0.053331	1.401298e-02
240040.493958	0.031209	2.641057e-03
241040.517479	0.000000	1.596280e+00
242040.541001	0.163367	1.956483e-02
243040.564523	0.354022	4.573473e-02
244040.588045	0.000000	1.035550e+00
245040.611567	0.255237	4.548634e-02
246040.635088	0.171916	1.913631e-01
247040.658610	0.000006	2.627763e-01
248040.682132	1.904311	5.393987e-03
249040.705654	0.000000	1.196478e-01
250040.729176	0.866479	4.398362e-03
251040.752697	1.233401	5.772639e-03
252040.776219	0.000000	7.632435e-02
253040.799741	0.000000	9.090734e-01
254040.823263	0.684100	9.287038e-03
255040.846785	0.000000	5.756283e-01
256040.870306	0.000000	1.618785e-01
257040.893828	0.242672	3.030927e-03
258040.917350	0.000370	7.197929e-03
259040.940872	0.000197	8.844194e-03
260040.964394	0.653918	5.394256e-02
261040.987915	2.714852	5.862148e-04
262041.011437	1.435195	8.587680e-04
263041.034959	2.016824	1.712435e-03
264041.058481	0.381841	3.985942e-03
265041.082003	0.000000	4.817692e-02
266041.105524	0.090961	7.378872e-03
267041.129046	0.124693	1.404348e-03
268041.152568	0.564018	7.608650e-04
269041.176090	1.303195	8.111663e-04
270041.199612	0.923845	4.817377e-04
271041.223133	1.048797	4.284445e-04
272041.246655	0.000000	4.404210e-01
273041.270177	0.431129	1.423023e-03
274041.293699	1.174386	9.299113e-04
