location	LR	alpha
43442.000000	0.009064	2.629952e+02
44442.113607	0.009064	2.629654e-03
45442.227214	0.009064	1.314827e-03
46442.340821	0.009064	8.765516e-04
47442.454427	0.009058	6.575300e-04
48442.568034	0.008808	5.291789e-04
49442.681641	0.006192	4.660805e-04
50442.795248	0.000120	5.865979e-04
51442.908855	0.000000	1.783567e-03
52443.022462	0.000000	2.094981e-03
53443.136069	0.000000	2.538145e-03
54443.249676	0.000000	3.219100e-03
55443.363282	0.000000	4.399413e-03
56443.476889	0.000000	6.946362e-03
57443.590496	0.000000	1.649690e-02
58443.704103	0.000000	4.400374e-02
59443.817710	0.091644	1.541277e-04
60443.931317	0.343335	1.291648e-04
61444.044924	0.550398	2.001222e-04
62444.158530	0.880516	2.515927e-04
63444.272137	1.226102	4.336896e-04
64444.385744	1.728235	8.324360e-04
65444.499351	1.420618	9.423399e-04
66444.612958	0.785855	2.526033e-04
67444.726565	0.000000	9.977266e-02
68444.840172	0.342782	2.320288e-04
69444.953779	0.342766	1.588040e-04
70445.067385	0.355895	8.287902e-05
71445.180992	0.339713	7.958816e-05
72445.294599	0.284619	8.340868e-05
73445.408206	0.262624	8.824574e-05
74445.521813	0.236685	9.246293e-05
75445.635420	0.192398	9.722139e-05
76445.749027	0.136545	1.026538e-04
77445.862634	0.180364	6.049695e-05
78445.976240	0.188033	6.822942e-05
79446.089847	0.147622	1.214477e-04
80446.203454	0.118548	1.706055e-04
81446.317061	0.000000	3.127582e-02
82446.430668	0.373657	3.664647e-04
83446.544275	2.011694	3.287531e-03
84446.657882	1.026648	3.010780e-04
85446.771488	0.417753	3.879424e-04
86446.885095	0.232978	5.337371e-04
87446.998702	0.139320	8.419155e-04
88447.112309	0.323446	2.180075e-03
89447.225916	0.000000	5.189731e-02
90447.339523	0.000000	9.745486e-03
91447.453130	0.000000	1.047535e-02
92447.566737	0.000000	8.251210e-02
93447.680343	0.000000	1.404034e-02
94447.793950	0.000000	6.469722e-03
95447.907557	0.000000	4.203289e-03
96448.021164	0.000000	3.112824e-03
97448.134771	0.000000	2.471610e-03
98448.248378	0.000000	2.049443e-03
99448.361985	0.000000	1.750455e-03
100448.475591	0.000000	1.527597e-03
101448.589198	0.000000	1.355077e-03
102448.702805	0.000000	1.217570e-03
103448.816412	0.000000	1.105399e-03
104448.930019	0.000000	1.012152e-03
105449.043626	0.004488	9.262489e-05
106449.157233	0.036870	8.557541e-05
107449.270840	0.081381	7.968759e-05
108449.384446	0.132554	7.525167e-05
109449.498053	0.184639	7.182087e-05
110449.611660	0.234372	6.903832e-05
