location	LR	alpha
219040.000000	0.631930	2.413095e+01
220040.023522	0.000000	3.909095e-02
221040.047044	0.000000	1.967062e-02
222040.070565	0.000000	3.725892e-02
223040.094087	0.000000	7.787452e-02
224040.117609	0.201145	3.812147e-03
225040.141131	0.072751	2.936084e-03
226040.164653	0.001778	4.152134e-02
227040.188174	0.000000	7.937130e-02
228040.211696	0.718548	2.627364e-03
229040.235218	0.000000	7.611907e-01
230040.258740	2.242964	4.579356e-04
231040.282262	3.284857	6.757021e-04
232040.305783	3.628192	4.357624e-04
233040.329305	2.992298	2.190166e-04
234040.352827	0.831108	7.470498e-03
235040.376349	0.078465	2.120974e-02
236040.399871	0.000000	5.597018e-02
237040.423392	0.000000	1.684392e-02
238040.446914	0.078729	9.949265e-04
239040.470436	0.501734	1.231288e-02
240040.493958	0.355883	1.511863e-03
241040.517479	0.074951	1.088685e-01
242040.541001	1.487210	7.132082e-03
243040.564523	0.000000	1.401129e+00
244040.588045	0.000000	1.035550e+00
245040.611567	0.000000	1.130842e+00
246040.635088	0.552150	1.542211e-01
247040.658610	0.000000	6.542581e-01
248040.682132	0.379001	9.500739e-03
249040.705654	0.000064	4.593873e-02
250040.729176	0.989808	9.426600e-03
251040.752697	0.000000	1.927795e-01
252040.776219	0.199874	6.053167e-03
253040.799741	0.972631	1.965900e-02
254040.823263	0.175044	1.283514e-02
255040.846785	2.377289	5.973348e-03
256040.870306	1.464765	4.701869e-04
257040.893828	0.630863	4.090266e-04
258040.917350	1.627726	5.564027e-04
259040.940872	0.528151	1.976817e-03
260040.964394	0.130317	1.682335e-01
261040.987915	0.145796	1.373645e-03
262041.011437	0.000000	1.055420e-02
263041.034959	0.000000	8.761360e-02
264041.058481	0.705686	2.390413e-03
265041.082003	0.520370	3.397325e-03
266041.105524	0.000000	5.552843e-02
267041.129046	0.000000	9.867376e-03
268041.152568	0.482050	4.436060e-04
269041.176090	1.638398	8.372068e-04
270041.199612	1.244703	7.509631e-04
271041.223133	0.662437	4.827653e-04
272041.246655	0.210263	1.148557e-02
273041.270177	0.004515	6.652880e-03
274041.293699	0.000000	2.096826e-02
275041.317221	0.000000	2.938892e-02
276041.340742	0.005235	3.426507e-02
277041.364264	0.816374	1.805907e-03
278041.387786	0.026627	4.205830e-03
279041.411308	0.000000	3.044812e-01
280041.434830	0.000000	2.279484e-02
281041.458351	0.391853	1.734470e-03
282041.481873	0.025167	4.140080e-01
283041.505395	0.856990	1.236390e-03
284041.528917	0.696928	1.755813e-03
285041.552438	0.000000	3.967631e-02
286041.575960	0.000000	2.860031e-02
287041.599482	0.000000	3.097570e-02
288041.623004	0.000000	1.385314e-01
289041.646526	0.000000	1.806268e-02
290041.670047	0.000000	3.574940e-02
291041.693569	0.000000	2.875585e-02
