location	LR	alpha
43442.000000	0.082111	9.653802e+01
44442.113607	0.082111	9.652705e-04
45442.227214	0.082212	4.813475e-04
46442.340821	0.092475	2.833731e-04
47442.454427	0.108146	2.400770e-04
48442.568034	0.091354	2.441242e-04
49442.681641	0.052197	2.642935e-04
50442.795248	0.012057	3.154465e-04
51442.908855	0.013596	4.269742e-04
52443.022462	0.019782	4.803575e-04
53443.136069	0.021128	5.735231e-04
54443.249676	0.021177	7.268691e-04
55443.363282	0.021171	9.935073e-04
56443.476889	0.021171	1.568686e-03
57443.590496	0.021171	3.725469e-03
58443.704103	0.021171	9.937295e-03
59443.817710	0.021171	2.129088e-03
60443.931317	0.021823	1.180145e-03
61444.044924	0.074099	7.577498e-04
62444.158530	0.061049	9.727992e-04
63444.272137	0.050626	1.673412e-03
64444.385744	0.140926	6.665492e-04
65444.499351	0.131075	4.443479e-03
66444.612958	0.000000	1.071059e-02
67444.726565	0.000000	9.977266e-02
68444.840172	0.000000	1.363884e-02
69444.953779	0.000000	6.383137e-03
70445.067385	0.000000	4.166570e-03
71445.180992	0.000000	3.092640e-03
72445.294599	0.000000	2.458868e-03
73445.408206	0.000000	2.040675e-03
74445.521813	0.000000	1.744054e-03
75445.635420	0.000000	1.879592e-03
76445.749027	0.000000	2.228723e-03
77445.862634	0.000000	2.737141e-03
78445.976240	0.000000	3.546075e-03
79446.089847	0.000000	5.033748e-03
80446.203454	0.000000	8.671795e-03
81446.317061	0.000000	3.127582e-02
82446.430668	0.000000	1.946691e-02
83446.544275	0.000000	2.287644e-01
84446.657882	0.000000	1.286646e-02
85446.771488	0.000000	6.208702e-03
86446.885095	0.000000	4.909753e-03
87446.998702	0.000000	8.310244e-03
88447.112309	0.000000	2.703387e-02
89447.225916	0.000000	5.189731e-02
90447.339523	0.000000	9.745486e-03
91447.453130	0.000383	3.648616e-03
92447.566737	0.000383	2.873992e-02
93447.680343	0.000383	4.890413e-03
94447.793950	0.000383	2.253479e-03
95447.907557	0.000383	1.464057e-03
96448.021164	0.000383	1.084297e-03
97448.134771	0.000382	8.614198e-04
98448.248378	0.000378	7.154014e-04
99448.361985	0.000371	6.128944e-04
100448.475591	0.000358	5.376115e-04
101448.589198	0.000341	4.799014e-04
102448.702805	0.000320	4.347515e-04
103448.816412	0.000298	3.981500e-04
104448.930019	0.000284	3.665374e-04
105449.043626	0.000325	3.325320e-04
106449.157233	0.000896	2.775102e-04
107449.270840	0.007603	2.149805e-04
108449.384446	0.031392	1.831715e-04
109449.498053	0.068972	1.676921e-04
110449.611660	0.110008	1.603855e-04
111449.725267	0.146414	1.577325e-04
112449.838874	0.174178	1.581525e-04
113449.952481	0.192632	1.609012e-04
114450.066088	0.203300	1.654603e-04
115450.179695	0.239532	1.160189e-04
116450.293301	0.343084	1.077384e-04
117450.406908	0.466735	1.022386e-04
118450.520515	0.615026	9.586373e-05
119450.634122	0.821970	8.473667e-05
120450.747729	1.143214	7.789007e-05
121450.861336	1.497436	8.202708e-05
122450.974943	1.777538	9.343440e-05
123451.088549	1.889023	1.241212e-04
124451.202156	1.912837	2.272655e-04
125451.315763	2.165839	1.467741e-03
126451.429370	1.807297	3.297185e-04
127451.542977	1.841194	1.481623e-04
128451.656584	1.834348	9.800532e-05
129451.770191	1.726459	7.925549e-05
130451.883798	1.522310	7.002192e-05
131451.997404	1.283890	6.417997e-05
132452.111011	1.056580	5.991685e-05
133452.224618	0.862036	5.687658e-05
134452.338225	0.706297	5.706065e-05
135452.451832	0.589695	5.984663e-05
136452.565439	0.501791	5.847538e-05
137452.679046	0.434772	5.635962e-05
138452.792652	0.383773	5.473505e-05
139452.906259	0.344563	5.348937e-05
140453.019866	0.313770	5.254260e-05
141453.133473	0.288571	5.190946e-05
142453.247080	0.266419	5.161425e-05
143453.360687	0.245040	5.165783e-05
144453.474294	0.222588	5.204074e-05
145453.587901	0.197850	5.277156e-05
146453.701507	0.170534	5.392585e-05
147453.815114	0.141931	5.571060e-05
148453.928721	0.116034	5.862640e-05
149454.042328	0.100846	6.365351e-05
150454.155935	0.099445	6.880297e-05
151454.269542	0.099959	7.180046e-05
152454.383149	0.094547	7.422993e-05
153454.496756	0.079819	7.695437e-05
154454.610362	0.054692	8.049055e-05
155454.723969	0.020803	8.539604e-05
156454.837576	0.001048	3.768495e-04
157454.951183	0.001253	4.094520e-04
158455.064790	0.001485	4.495852e-04
159455.178397	0.001739	5.002083e-04
160455.292004	0.002003	5.673395e-04
161455.405610	0.002239	6.617973e-04
162455.519217	0.002392	8.034935e-04
163455.632824	0.002389	1.035599e-03
164455.746431	0.002183	1.473550e-03
165455.860038	0.001786	2.558452e-03
166455.973645	0.001466	8.466646e-03
167456.087252	0.408310	4.436401e-03
168456.200859	0.108259	1.682576e-03
169456.314465	0.000000	5.302358e-02
170456.428072	0.056960	2.326980e-02
171456.541679	0.031299	5.235532e-03
172456.655286	0.297323	1.727707e-03
173456.768893	0.248633	9.237939e-04
174456.882500	0.129065	6.301640e-04
175456.996107	0.061577	4.940345e-04
176457.109713	0.014046	5.216408e-04
177457.223320	0.000548	6.569246e-04
