location	LR	alpha
4797.000000	0.000000	1.200000e+03
5797.024144	0.124942	6.239345e-03
6797.048289	0.054238	7.422211e-02
7797.072433	0.003509	2.522547e-03
8797.096578	0.177349	8.497286e-04
9797.120722	0.543556	8.053186e-04
10797.144867	0.693051	4.589868e-04
11797.169011	0.438262	8.121825e-03
12797.193156	0.623272	3.177562e-04
13797.217300	0.653352	2.271275e-04
14797.241445	0.842490	1.083842e-04
15797.265589	1.254936	1.030800e-04
16797.289734	1.095958	1.081696e-04
17797.313878	0.674002	1.756372e-04
18797.338023	0.084515	8.235870e-04
19797.362167	0.638008	4.879765e-04
20797.386312	0.686927	1.322058e-04
21797.410456	0.645964	1.247873e-04
22797.434601	0.201970	1.500541e-04
23797.458745	0.000000	4.468588e-02
24797.482890	0.000000	1.640503e-02
25797.507034	0.489189	1.615531e-04
26797.531179	0.442625	2.172153e-04
27797.555323	0.092689	8.052268e-04
28797.579468	0.187101	3.354398e-03
29797.603612	0.938734	3.726134e-04
30797.627757	0.779813	2.267758e-04
31797.651901	0.640862	1.395418e-04
32797.676045	0.571911	1.367683e-04
33797.700190	0.568740	1.495029e-04
34797.724334	0.817424	6.453604e-04
35797.748479	0.314472	2.407857e-04
36797.772623	0.000825	2.737487e-03
37797.796768	0.024195	8.249426e-03
38797.820912	0.000000	2.194504e-02
39797.845057	0.006142	2.728215e-03
40797.869201	0.007452	5.358062e-03
41797.893346	0.001122	1.678282e-03
42797.917490	0.010578	7.088024e-04
43797.941635	0.028795	2.169355e-03
44797.965779	0.000000	1.574874e-02
45797.989924	0.007452	1.094541e-02
46798.014068	0.000000	2.515798e-02
47798.038213	0.481251	8.015748e-04
48798.062357	0.116708	1.545558e-03
49798.086502	0.041847	9.617771e-04
50798.110646	0.000000	6.993459e-03
51798.134791	0.031269	2.185022e-03
52798.158935	0.000000	1.044923e-01
53798.183080	0.204468	6.497917e-03
54798.207224	0.100787	1.532641e-03
55798.231369	0.700593	1.918749e-03
56798.255513	0.000000	6.867170e-02
57798.279658	0.007452	6.135389e-02
58798.303802	0.009394	1.248360e-02
59798.327947	0.000000	1.390049e-01
60798.352091	0.474332	1.265450e-02
61798.376235	0.000000	1.295564e-01
62798.400380	0.000000	1.160538e-01
63798.424524	0.000000	2.629132e-02
64798.448669	0.040903	1.052361e-03
65798.472813	0.111548	3.255754e-03
66798.496958	0.949144	1.346944e-03
67798.521102	0.028774	2.526719e-02
68798.545247	0.047003	5.944715e-03
69798.569391	0.000000	2.996775e-02
70798.593536	0.000000	7.290687e-02
71798.617680	0.019788	1.119087e-02
72798.641825	0.000003	6.200196e-03
73798.665969	0.000000	5.820537e-03
74798.690114	0.000000	3.919404e-03
75798.714258	0.035362	6.677874e-04
76798.738403	0.282937	4.624413e-04
77798.762547	0.791889	3.935630e-04
78798.786692	1.462146	4.142942e-04
79798.810836	1.212558	5.090950e-04
80798.834981	0.118713	1.034534e-03
81798.859125	0.007452	7.932362e-03
82798.883270	0.018276	2.027809e-03
83798.907414	0.000000	1.977238e-02
84798.931559	0.000000	3.163593e-01
85798.955703	0.302469	8.425682e-02
86798.979848	0.525368	4.571984e-03
87799.003992	0.000000	2.941148e-02
88799.028136	0.000000	1.333750e-01
89799.052281	0.001764	8.951732e-04
90799.076425	0.029046	1.010125e-02
91799.100570	0.060208	2.075238e-02
92799.124714	0.004884	5.650573e-03
93799.148859	0.000000	2.134666e-02
94799.173003	0.000000	7.681610e-03
95799.197148	0.000000	1.747227e-02
96799.221292	0.282538	2.196862e-03
97799.245437	0.019189	2.158145e-02
98799.269581	0.047004	1.994889e-03
99799.293726	0.000000	6.292400e-02
100799.317870	0.346130	4.785891e-04
101799.342015	0.828720	5.540067e-04
102799.366159	0.563110	5.239096e-03
103799.390304	0.000000	2.247599e-01
104799.414448	0.611172	6.768883e-04
105799.438593	0.259732	6.619137e-04
106799.462737	0.054751	2.489956e-03
107799.486882	0.025305	5.463787e-03
108799.511026	0.000083	5.319031e-03
109799.535171	0.107796	9.400741e-04
110799.559315	0.401941	1.677584e-03
111799.583460	0.008480	5.778985e-03
112799.607604	0.038980	1.110499e-03
113799.631749	0.127597	1.714865e-03
114799.655893	0.000000	2.156107e-01
115799.680038	0.000000	1.282490e-02
116799.704182	0.000000	2.910532e-02
117799.728326	0.494734	4.646974e-04
118799.752471	0.000000	8.725708e-01
119799.776615	1.351422	1.521320e-03
120799.800760	0.744621	1.074103e-02
121799.824904	0.000000	1.496724e-01
122799.849049	0.047055	7.054013e-03
123799.873193	0.000000	2.358806e-01
124799.897338	0.546657	2.262197e-02
125799.921482	0.000061	2.482279e-02
126799.945627	0.240181	1.842791e-02
127799.969771	0.042843	6.745292e-03
128799.993916	0.000000	1.499886e-01
129800.018060	0.000084	1.510039e-02
130800.042205	0.000000	3.646950e-02
131800.066349	0.000103	1.203825e-02
132800.090494	0.000039	6.002866e-02
133800.114638	0.000000	1.264336e-02
134800.138783	0.000000	4.018591e-01
135800.162927	0.000000	1.236906e-02
136800.187072	0.000000	6.090794e-03
137800.211216	0.000000	4.040118e-03
138800.235361	0.000000	3.022491e-03
139800.259505	0.000000	2.414361e-03
140800.283650	0.000000	2.009955e-03
141800.307794	0.000000	2.370281e-03
142800.331939	0.129157	1.512503e-04
143800.356083	0.324428	1.425047e-04
144800.380227	0.435065	1.465036e-04
145800.404372	0.161136	1.822393e-04
146800.428516	0.000000	1.917807e-01
147800.452661	0.760225	2.010182e-04
148800.476805	1.851689	1.805429e-04
149800.500950	2.311532	2.170197e-04
150800.525094	2.221636	2.320400e-04
151800.549239	2.077873	3.322424e-04
