location	LR	alpha
43442.000000	1.464523	4.853419e-05
44442.113607	1.300055	4.652022e-05
45442.227214	1.174138	4.610465e-05
46442.340821	1.074274	4.646472e-05
47442.454427	0.993220	4.733662e-05
48442.568034	0.925907	4.862712e-05
49442.681641	0.868239	5.033332e-05
50442.795248	0.816291	5.252023e-05
51442.908855	0.765452	5.532675e-05
52443.022462	0.709137	5.901184e-05
53443.136069	0.636404	6.405367e-05
54443.249676	0.526786	7.147194e-05
55443.363282	0.337234	8.397696e-05
56443.476889	0.000000	6.946362e-03
57443.590496	0.000000	1.649690e-02
58443.704103	0.000000	4.400374e-02
59443.817710	0.000000	9.427902e-03
60443.931317	0.664527	1.090300e-04
61444.044924	1.007415	1.022412e-04
62444.158530	1.166705	1.128891e-04
63444.272137	1.187158	1.606465e-04
64444.385744	1.051904	4.709532e-04
65444.499351	1.263379	4.297833e-04
66444.612958	1.505316	2.011573e-04
67444.726565	0.625279	1.499641e-03
68444.840172	1.193609	1.573338e-04
69444.953779	1.054501	1.360718e-04
70445.067385	0.852382	1.347937e-04
71445.180992	0.654984	1.373295e-04
72445.294599	0.468681	1.421996e-04
73445.408206	0.297173	1.511708e-04
74445.521813	0.149096	1.697500e-04
75445.635420	0.040392	2.117944e-04
76445.749027	0.008099	4.265361e-04
77445.862634	0.013422	4.816291e-04
78445.976240	0.024932	5.329202e-04
79446.089847	0.050160	5.988465e-04
80446.203454	0.119067	6.850805e-04
81446.317061	0.442638	8.768248e-04
82446.430668	0.138427	5.003987e-04
83446.544275	0.000000	2.287644e-01
84446.657882	0.000000	1.286646e-02
85446.771488	0.000000	6.208702e-03
86446.885095	0.000000	4.909753e-03
87446.998702	0.000000	8.310244e-03
88447.112309	0.000000	2.703387e-02
89447.225916	0.000000	5.189731e-02
90447.339523	0.000000	9.745486e-03
91447.453130	0.000000	1.047535e-02
92447.566737	0.000000	8.251210e-02
93447.680343	0.000000	1.404034e-02
94447.793950	0.000000	6.469722e-03
95447.907557	0.000000	4.203289e-03
96448.021164	0.000000	3.112824e-03
97448.134771	0.000000	2.471610e-03
98448.248378	0.000000	2.049443e-03
99448.361985	0.000000	1.750455e-03
100448.475591	0.000000	1.527597e-03
101448.589198	0.000000	1.355077e-03
102448.702805	0.000000	1.217570e-03
103448.816412	0.000000	1.105399e-03
104448.930019	0.000000	1.012152e-03
105449.043626	0.000000	9.334134e-04
106449.157233	0.000000	8.660411e-04
