location	LR	alpha
42252.000000	0.000000	1.200000e+03
43252.023239	0.000000	1.199972e-02
44252.046479	0.000000	5.999861e-03
45252.069718	0.000000	3.999908e-03
46252.092958	0.000000	2.999931e-03
47252.116197	0.000000	2.399944e-03
48252.139437	0.000000	1.999954e-03
49252.162676	0.000000	1.714246e-03
50252.185916	0.000000	1.499965e-03
51252.209155	0.000000	1.333303e-03
52252.232395	0.000000	1.199972e-03
53252.255634	0.000000	1.090884e-03
54252.278874	0.000000	9.999769e-04
55252.302113	0.000000	9.230557e-04
56252.325353	0.000000	8.571231e-04
57252.348592	0.000000	7.999815e-04
58252.371832	0.000000	7.499827e-04
59252.395071	0.000000	7.058661e-04
60252.418311	0.000000	6.666513e-04
61252.441550	0.000000	6.315643e-04
62252.464790	0.000000	5.999861e-04
63252.488029	0.000000	5.714153e-04
64252.511269	0.000000	5.454420e-04
65252.534508	0.000000	5.217271e-04
66252.557748	0.000000	4.999884e-04
67252.580987	0.000000	4.799890e-04
68252.604227	0.000000	4.615279e-04
69252.627466	0.000000	4.444341e-04
70252.650706	0.000000	4.285616e-04
71252.673945	0.000000	4.137835e-04
72252.697185	0.000000	3.999908e-04
73252.720424	0.000000	3.870878e-04
74252.743664	0.000000	3.749913e-04
75252.766903	0.007080	7.854262e-06
76252.790143	0.109957	1.349117e-06
77252.813382	0.238806	1.349268e-06
78252.836622	0.363593	1.349423e-06
79252.859861	0.484537	1.349584e-06
80252.883101	0.601847	1.349762e-06
81252.906340	0.715716	1.349944e-06
82252.929580	0.826314	1.350130e-06
83252.952819	0.933804	1.350331e-06
84252.976059	1.038342	1.350545e-06
85252.999298	1.140066	1.350757e-06
86253.022538	1.239101	1.350980e-06
87253.045777	1.335576	1.351221e-06
88253.069017	1.429605	1.351464e-06
89253.092256	1.521290	1.351709e-06
90253.115496	1.610730	1.351967e-06
91253.138735	1.698023	1.352244e-06
92253.161975	1.783258	1.352521e-06
93253.185214	1.866514	1.352801e-06
94253.208454	1.947867	1.353091e-06
95253.231693	2.027395	1.353400e-06
96253.254933	2.105170	1.353714e-06
97253.278172	2.181253	1.354028e-06
98253.301412	2.255705	1.354351e-06
99253.324651	2.328586	1.354688e-06
100253.347891	2.399956	1.355040e-06
101253.371130	2.469867	1.355392e-06
102253.394370	2.538366	1.355748e-06
103253.417609	2.605501	1.356114e-06
104253.440849	2.671318	1.356494e-06
105253.464088	2.735865	1.356888e-06
106253.487328	2.799182	1.357283e-06
107253.510567	2.861306	1.357682e-06
108253.533807	2.922274	1.358095e-06
109253.557046	2.982124	1.358511e-06
110253.580286	3.040891	1.358945e-06
111253.603525	3.098611	1.359386e-06
112253.626765	3.155312	1.359831e-06
113253.650004	3.211025	1.360282e-06
114253.673244	3.265778	1.360744e-06
115253.696483	3.319600	1.361218e-06
116253.719723	3.372521	1.361706e-06
117253.742962	3.424566	1.362198e-06
118253.766202	3.475759	1.362696e-06
119253.789441	3.526122	1.363201e-06
120253.812681	3.575680	1.363720e-06
121253.835920	3.624455	1.364242e-06
122253.859160	3.672469	1.364781e-06
123253.882399	3.719744	1.365329e-06
124253.905639	3.766301	1.365885e-06
125253.928878	3.812157	1.366450e-06
126253.952118	3.857332	1.367023e-06
127253.975357	3.901843	1.367605e-06
128253.998597	3.945709	1.368198e-06
129254.021836	3.988947	1.368803e-06
130254.045076	4.031574	1.369417e-06
131254.068315	4.073606	1.370040e-06
132254.091555	4.115059	1.370673e-06
133254.114794	4.155948	1.371318e-06
134254.138034	4.196287	1.371972e-06
135254.161273	4.236091	1.372637e-06
136254.184513	4.275375	1.373314e-06
137254.207752	4.314152	1.374001e-06
138254.230991	4.352435	1.374699e-06
139254.254231	4.390238	1.375408e-06
140254.277470	4.427574	1.376129e-06
141254.300710	4.464454	1.376861e-06
142254.323949	4.500891	1.377605e-06
143254.347189	4.536898	1.378360e-06
144254.370428	4.572484	1.379128e-06
145254.393668	4.607664	1.379908e-06
146254.416907	4.642446	1.380701e-06
147254.440147	4.676843	1.381507e-06
148254.463386	4.710865	1.382325e-06
149254.486626	4.744523	1.383157e-06
150254.509865	4.777827	1.384003e-06
151254.533105	4.810787	1.384862e-06
152254.556344	4.843414	1.385735e-06
153254.579584	4.875718	1.386622e-06
154254.602823	4.907708	1.387524e-06
155254.626063	4.939394	1.388440e-06
156254.649302	4.970786	1.389371e-06
157254.672542	5.001893	1.390318e-06
158254.695781	5.032724	1.391282e-06
159254.719021	5.063289	1.392262e-06
160254.742260	5.093597	1.393258e-06
161254.765500	5.123656	1.394271e-06
162254.788739	5.153476	1.395300e-06
163254.811979	5.183066	1.396347e-06
164254.835218	5.212433	1.397412e-06
165254.858458	5.241587	1.398496e-06
166254.881697	5.270537	1.399600e-06
167254.904937	5.299291	1.400724e-06
168254.928176	5.327859	1.401868e-06
169254.951416	5.356248	1.403031e-06
170254.974655	5.384467	1.404214e-06
171254.997895	5.412524	1.405417e-06
172255.021134	5.440427	1.406642e-06
173255.044374	5.449178	1.407227e-06
174255.067613	5.450875	1.407595e-06
175255.090853	5.452402	1.407985e-06
176255.114092	5.453761	1.408396e-06
177255.137332	5.454952	1.408827e-06
178255.160571	5.455977	1.409277e-06
179255.183811	5.456835	1.409746e-06
180255.207050	5.457527	1.410235e-06
181255.230290	5.458054	1.410744e-06
182255.253529	5.458418	1.411273e-06
183255.276769	5.458618	1.411822e-06
184255.300008	5.458656	1.412390e-06
185255.323248	5.458533	1.412975e-06
186255.346487	5.458248	1.413579e-06
187255.369727	5.457802	1.414199e-06
188255.392966	5.457196	1.414837e-06
189255.416206	5.456430	1.415493e-06
190255.439445	5.455504	1.416167e-06
191255.462685	5.454420	1.416859e-06
192255.485924	5.453177	1.417568e-06
193255.509164	5.451776	1.418293e-06
194255.532403	5.450217	1.419033e-06
195255.555643	5.448500	1.419790e-06
196255.578882	5.446625	1.420564e-06
197255.602122	5.444594	1.421355e-06
198255.625361	5.442406	1.422163e-06
199255.648601	5.440061	1.422987e-06
200255.671840	5.437561	1.423827e-06
201255.695080	5.434904	1.424682e-06
202255.718319	5.432092	1.425553e-06
203255.741559	5.429123	1.426438e-06
204255.764798	5.425998	1.427339e-06
205255.788038	5.422719	1.428256e-06
206255.811277	5.419283	1.429189e-06
207255.834517	5.415693	1.430137e-06
208255.857756	5.411948	1.431100e-06
209255.880996	5.408048	1.432078e-06
210255.904235	5.403992	1.433071e-06
211255.927475	5.399782	1.434082e-06
212255.950714	5.395418	1.435107e-06
213255.973954	5.390898	1.436149e-06
214255.997193	5.386224	1.437206e-06
