location	LR	alpha
6038.000000	1.093783	3.974899e-04
7038.280323	0.536142	3.765697e-04
8038.560647	0.423216	4.480236e-04
9038.840970	0.724890	6.039199e-04
10039.121294	0.748175	8.456845e-04
11039.401617	0.242072	1.614013e-03
12039.681941	0.004935	7.395177e-03
13039.962264	0.000000	2.353116e-02
14040.242588	0.000000	4.558534e-02
15040.522911	0.000000	9.497257e-03
16040.803235	0.000000	5.300815e-03
17041.083558	0.000000	3.676377e-03
18041.363881	0.000000	2.814019e-03
19041.644205	0.000000	2.279357e-03
20041.924528	0.000000	1.915427e-03
21042.204852	0.000000	1.651709e-03
22042.485175	0.000000	1.451821e-03
23042.765499	0.000000	1.295090e-03
24043.045822	0.000000	1.168902e-03
25043.326146	0.000000	1.065121e-03
26043.606469	0.000000	9.782657e-04
27043.886792	0.000000	9.045078e-04
28044.167116	0.000000	8.410921e-04
29044.447439	0.000000	8.245978e-04
30044.727763	0.000000	8.854606e-04
31045.008086	0.000000	9.560236e-04
32045.288410	0.000000	1.038807e-03
33045.568733	0.000000	1.137287e-03
34045.849057	0.000000	1.256393e-03
35046.129380	0.000000	1.403366e-03
36046.409704	0.000000	1.589280e-03
37046.690027	0.000000	1.831974e-03
38046.970350	0.000000	2.162151e-03
39047.250674	0.000000	1.975391e-03
40047.530997	0.000000	2.364780e-03
41047.811321	0.000000	3.093616e-03
42048.091644	0.000000	4.304448e-03
43048.371968	0.000000	7.986426e-03
44048.652291	0.000000	1.117998e-02
45048.932615	0.000000	1.642320e-01
46049.212938	0.000000	1.723611e-02
47049.493261	0.000000	7.073417e-03
48049.773585	0.000000	5.996323e-03
49050.053908	0.000000	4.377435e-03
50050.334232	0.000000	6.581234e+00
51050.614555	0.000000	4.383266e-03
52050.894879	0.000000	2.190903e-03
53051.175202	0.000000	1.772049e-03
54051.455526	0.000000	2.079167e-03
55051.735849	0.000000	2.515057e-03
56052.016173	0.000000	3.182194e-03
57052.296496	0.000000	4.331031e-03
58052.576819	0.000000	6.778042e-03
