location	LR	alpha
153316.000000	0.000000	1.200000e+03
154316.024290	0.396026	1.531234e-04
155316.048580	0.720183	1.427038e-04
156316.072871	0.862986	1.541605e-04
157316.097161	0.901502	2.579890e-04
158316.121451	0.398164	4.351988e-02
159316.145741	0.888657	2.156248e-04
160316.170031	0.822512	1.766986e-04
161316.194322	0.687558	1.773479e-04
162316.218612	0.528931	1.829974e-04
163316.242902	0.360839	1.948525e-04
164316.267192	0.201489	2.168895e-04
165316.291483	0.085969	2.693173e-04
166316.315773	0.065554	3.655933e-04
167316.340063	0.088621	4.328601e-04
168316.364353	0.131284	5.124316e-04
169316.388643	0.215197	6.272310e-04
170316.412934	0.461153	7.500929e-04
171316.437224	1.126733	1.027528e-03
172316.461514	0.037082	2.049896e-01
173316.485804	0.000000	2.376907e-01
174316.510094	0.000000	2.959237e-02
175316.534385	0.002417	2.360131e-02
176316.558675	0.052694	5.078500e-03
177316.582965	0.559990	8.139309e-04
178316.607255	0.493227	7.081314e-04
179316.631546	0.216507	6.170658e-04
180316.655836	0.132779	5.117313e-04
181316.680126	0.092340	4.337624e-04
182316.704416	0.068762	3.763958e-04
183316.728706	0.054752	3.294347e-04
184316.752997	0.050627	2.834618e-04
185316.777287	0.064162	2.393775e-04
186316.801577	0.095342	2.173286e-04
187316.825867	0.128662	2.126991e-04
188316.850157	0.158120	2.177749e-04
189316.874448	0.188846	2.297659e-04
190316.898738	0.229967	2.473652e-04
191316.923028	0.289679	2.698501e-04
192316.947318	0.376039	2.981163e-04
193316.971608	0.502613	3.351205e-04
194316.995899	0.702165	3.863869e-04
195317.020189	1.089032	4.619028e-04
196317.044479	1.692929	5.507134e-04
197317.068769	0.491240	1.135265e-03
198317.093060	0.000000	5.431572e-01
199317.117350	0.353041	2.990414e-03
200317.141640	0.011255	8.195947e-03
201317.165930	0.000000	7.955765e-02
202317.190220	0.000000	7.398721e-02
203317.214511	0.000000	8.011459e-02
204317.238801	0.238167	9.071379e-03
205317.263091	0.000000	7.625387e-01
206317.287381	1.143032	1.473672e-03
