location	LR	alpha
4797.000000	0.000000	1.200000e+03
5797.024144	0.145580	2.067864e-03
6797.048289	0.000000	6.648832e-01
7797.072433	0.000000	1.268402e-02
8797.096578	0.000000	9.405103e-03
9797.120722	0.000000	4.349729e-02
10797.144867	0.118183	7.460730e-04
11797.169011	0.917615	8.502920e-03
12797.193156	0.644326	6.452732e-04
13797.217300	0.422195	4.276802e-04
14797.241445	0.216515	3.817763e-04
15797.265589	0.000000	4.416078e-02
16797.289734	0.000000	1.647696e-02
17797.313878	0.082497	1.104883e-03
18797.338023	0.416278	7.386142e-04
19797.362167	0.000067	1.292586e-02
20797.386312	0.005954	1.775432e-03
21797.410456	0.000000	5.289631e-03
22797.434601	0.000000	9.459505e-03
23797.458745	0.000000	4.468588e-02
24797.482890	0.000000	1.640503e-02
25797.507034	0.000000	6.930379e-03
26797.531179	0.000000	1.495386e-02
27797.555323	0.000000	6.074249e-02
28797.579468	0.000000	2.420357e-01
29797.603612	0.000000	1.720175e-02
30797.627757	0.000000	7.068688e-03
31797.651901	0.000000	4.448314e-03
32797.676045	0.000000	5.370753e-03
33797.700190	0.000000	9.722113e-03
34797.724334	0.000000	5.122171e-02
35797.748479	0.000000	1.567094e-02
36797.772623	0.000000	9.652299e-03
37797.796768	0.000000	4.934146e-02
38797.820912	0.000000	2.194504e-02
39797.845057	0.038322	2.718635e-03
40797.869201	0.040090	5.450953e-03
41797.893346	0.043400	1.306809e-03
42797.917490	0.258851	7.422167e-04
43797.941635	0.402751	1.434838e-03
44797.965779	0.030084	2.341953e-03
45797.989924	0.000066	2.405151e-02
46798.014068	0.000066	8.117968e-03
47798.038213	0.000000	6.743022e-02
48798.062357	0.000000	5.743341e-02
49798.086502	0.000000	1.516901e-02
50798.110646	0.000000	6.993459e-03
51798.134791	0.000000	1.676293e-02
52798.158935	0.191052	9.151238e-03
53798.183080	0.072522	1.094759e-02
54798.207224	0.169658	1.095118e-03
55798.231369	1.960932	5.742131e-04
56798.255513	1.358624	4.319545e-03
57798.279658	1.800496	2.455744e-03
58798.303802	1.378625	1.830450e-03
59798.327947	1.162203	1.797769e-03
60798.352091	0.000000	4.088295e-01
61798.376235	0.906817	1.490409e-03
62798.400380	1.011172	2.970221e-03
63798.424524	0.115106	8.228868e-04
64798.448669	0.305815	2.617046e-04
65798.472813	0.001013	8.367521e-03
66798.496958	0.000000	4.606580e-02
67798.521102	0.000000	5.859691e-01
68798.545247	0.000000	5.162297e-02
69798.569391	0.006740	5.952219e-03
70798.593536	0.000000	7.290687e-02
71798.617680	0.226868	1.787454e-02
72798.641825	0.423070	1.320497e-03
73798.665969	0.303252	7.095428e-04
74798.690114	0.136994	5.353094e-04
75798.714258	0.000000	4.341086e-03
76798.738403	0.000000	6.801714e-03
77798.762547	0.000000	1.570193e-02
78798.786692	0.000000	5.089346e-02
79798.810836	0.000000	5.946163e-02
80798.834981	0.000000	9.984733e-03
81798.859125	0.009192	9.632444e-03
82798.883270	0.000167	9.707126e-03
83798.907414	0.000079	6.919167e-03
84798.931559	0.000000	3.163593e-01
85798.955703	0.836472	2.777571e-02
86798.979848	0.000066	9.933471e-02
87799.003992	0.146870	3.083135e-03
88799.028136	0.000000	1.333750e-01
89799.052281	0.000000	1.863203e-02
90799.076425	0.000000	7.188921e-02
91799.100570	0.000000	1.907808e-01
