location	LR	alpha
4640.000000	1.171986	1.384277e-03
5640.027410	0.441223	4.612732e-04
6640.054820	0.091908	6.290609e-04
7640.082231	0.000000	5.168143e-03
8640.109641	0.000000	9.077911e-03
9640.137051	0.000000	3.728295e-02
10640.164461	0.000000	1.769483e-02
11640.191871	0.000000	7.150553e-03
12640.219282	0.000000	4.480589e-03
13640.246692	0.000000	3.262425e-03
14640.274102	0.000000	2.565049e-03
15640.301512	0.000000	2.113308e-03
16640.328922	0.000000	1.796857e-03
17640.356333	0.008617	3.719870e-04
18640.383743	0.047448	3.077877e-04
19640.411153	0.103384	2.793584e-04
20640.438563	0.182981	2.329378e-04
21640.465974	0.306440	2.092547e-04
22640.493384	0.481769	2.243341e-04
23640.520794	0.860533	4.806145e-04
24640.548204	0.541843	3.047675e-04
25640.575614	0.173210	3.374940e-04
26640.603025	0.000000	6.481593e-03
27640.630435	0.000000	1.409494e-02
28640.657845	0.000000	8.072228e-02
29640.685255	0.000000	1.044673e-02
30640.712665	0.000000	1.388428e-02
31640.740076	0.000000	8.840428e-02
32640.767486	0.000000	1.544902e+00
33640.794896	1.251685	4.806093e-03
34640.822306	0.023817	3.360043e-03
35640.849716	0.204125	8.115044e-04
36640.877127	0.102386	1.287395e-03
37640.904537	0.087136	3.883917e-03
38640.931947	0.661213	2.693329e-02
39640.959357	0.112191	1.898196e-03
40640.986767	0.044217	1.227525e-02
41641.014178	0.000000	1.183225e+01
42641.041588	0.000010	5.939024e-02
43641.068998	1.663232	3.604507e-04
44641.096408	3.360360	2.854535e-04
45641.123819	2.377762	2.473386e-04
46641.151229	1.712588	3.024388e-04
47641.178639	0.848881	3.573416e-03
48641.206049	0.082003	4.122286e-03
49641.233459	0.000676	6.906771e-03
50641.260870	0.000018	3.428552e-03
51641.288280	0.000000	3.094609e-03
52641.315690	0.000000	4.170021e-03
53641.343100	0.000000	6.390945e-03
54641.370510	0.000000	1.367320e-02
55641.397921	0.001768	6.732192e-02
56641.425331	0.000000	2.915632e-02
57641.452741	0.000000	1.364610e-02
58641.480151	0.000000	7.554391e-03
59641.507561	0.000000	4.635876e-03
60641.534972	0.000000	3.343984e-03
61641.562382	0.000000	2.615198e-03
62641.589792	0.000000	2.202882e-03
63641.617202	0.000000	2.698216e-03
64641.644612	0.000000	3.480930e-03
65641.672023	0.000000	4.903308e-03
66641.699433	0.000000	8.291300e-03
67641.726843	0.000000	2.682925e-02
68641.754253	0.172694	1.204593e-02
69641.781664	0.082417	3.628839e-01
70641.809074	0.121523	3.912505e-01
71641.836484	0.000000	6.127562e-02
72641.863894	0.000000	1.003459e-02
73641.891304	0.000000	5.464753e-03
74641.918715	0.000000	3.754790e-03
75641.946125	0.000000	2.859904e-03
76641.973535	0.000000	2.309481e-03
77642.000945	0.000000	2.694813e-03
78642.028355	0.000000	3.475268e-03
79642.055766	0.000000	4.892081e-03
80642.083176	0.000000	8.259249e-03
81642.110586	0.000000	2.649654e-02
82642.137996	0.543106	3.132169e-03
83642.165406	0.007632	6.401515e-02
84642.192817	0.019068	2.538263e-03
85642.220227	0.000000	3.253975e-02
86642.247637	0.006015	6.080793e-03
87642.275047	0.001897	2.265891e-03
88642.302457	0.001141	1.468848e-03
89642.329868	0.000078	2.425249e-03
90642.357278	0.000000	1.861497e-02
91642.384688	0.302191	3.864072e-02
92642.412098	0.000000	1.336917e-02
93642.439509	0.000000	1.862212e-01
94642.466919	0.000031	1.133554e-02
95642.494329	0.000000	8.083561e-03
96642.521739	0.000000	4.829904e-03
97642.549149	0.000000	3.443775e-03
98642.576560	0.000000	2.989967e-03
99642.603970	0.000000	3.982219e-03
100642.631380	0.000000	5.960161e-03
101642.658790	0.000000	1.184201e-02
102642.686200	0.000000	9.013206e-01
103642.713611	0.000000	1.216158e-02
104642.741021	0.000000	6.040043e-03
105642.768431	0.000000	4.017721e-03
106642.795841	0.000000	3.009936e-03
107642.823251	0.000000	2.596742e-03
108642.850662	0.000000	3.313865e-03
109642.878072	0.000000	4.578193e-03
110642.905482	0.000000	7.402408e-03
111642.932892	0.000000	1.932159e-02
112642.960302	0.000000	4.450990e-01
113642.987713	0.000000	1.168466e-02
114643.015123	0.000000	5.191156e-03
115643.042533	0.000197	5.778354e-03
116643.069943	0.248649	1.295070e-02
117643.097353	0.000000	6.626272e-02
118643.124764	0.000000	1.015981e-02
119643.152174	0.000000	5.501681e-03
120643.179584	0.000000	3.772186e-03
121643.206994	0.000000	2.869985e-03
122643.234405	0.000000	2.316051e-03
123643.261815	0.000000	1.941352e-03
124643.289225	0.000000	1.671009e-03
125643.316635	0.000000	1.466757e-03
126643.344045	0.000000	1.306998e-03
127643.371456	0.000000	1.178623e-03
128643.398866	0.000000	1.073211e-03
129643.426276	0.000000	9.851065e-04
130643.453686	0.000000	9.103701e-04
131643.481096	0.000000	8.461741e-04
132643.508507	0.000030	4.073113e-04
133643.535917	0.002184	2.822176e-04
134643.563327	0.009153	2.469464e-04
135643.590737	0.017840	2.341702e-04
136643.618147	0.024811	2.326292e-04
137643.645558	0.028456	2.419237e-04
138643.672968	0.029329	2.673080e-04
139643.700378	0.029870	3.136934e-04
140643.727788	0.032314	3.768304e-04
141643.755198	0.038714	4.621188e-04
142643.782609	0.054265	5.841208e-04
143643.810019	0.096793	7.739458e-04
144643.837429	0.262139	1.155532e-03
145643.864839	0.225233	2.600094e-03
146643.892250	0.000000	1.908026e-01
147643.919660	0.887882	8.392375e-04
148643.947070	0.645267	1.193063e-03
149643.974480	1.108830	5.797316e-03
150644.001890	0.000000	2.985089e-02
151644.029301	0.471916	6.623533e-03
152644.056711	0.288267	8.607781e-04
153644.084121	0.014059	1.320197e-02
154644.111531	0.000000	4.014876e-02
155644.138941	0.000107	6.314136e-03
156644.166352	0.111457	1.426879e-03
157644.193762	0.892743	4.697958e-04
158644.221172	0.234453	2.632472e-03
159644.248582	1.544142	1.740524e-03
160644.275992	2.494747	3.025817e-04
161644.303403	0.373269	5.678269e-04
162644.330813	0.753144	3.739813e-04
163644.358223	0.000010	1.683386e-02
164644.385633	1.318838	6.107295e-03
165644.413043	0.154770	1.109086e-03
166644.440454	0.219644	6.025685e-04
167644.467864	0.073733	6.679288e-04
168644.495274	0.038010	1.152632e-03
169644.522684	0.062362	2.278546e-03
170644.550095	0.000000	1.269854e+00
171644.577505	0.000000	1.211415e-02
172644.604915	0.000000	2.513642e-02
173644.632325	0.000000	1.011529e-01
174644.659735	0.000000	1.634819e+00
175644.687146	0.020007	4.350372e-01
176644.714556	0.000000	2.618456e-02
177644.741966	0.000000	1.322431e-01
178644.769376	0.000000	1.652368e-02
179644.796786	0.149573	1.350151e-03
