location	LR	alpha
210375.000000	0.000000	1.200000e+03
211375.011693	0.000000	1.199986e-02
212375.023386	0.000000	5.999931e-03
213375.035079	0.000000	3.999954e-03
214375.046772	0.000000	2.999966e-03
215375.058466	0.000000	2.399972e-03
216375.070159	0.000000	1.999977e-03
217375.081852	0.000000	1.714266e-03
218375.093545	0.000000	1.499982e-03
219375.105238	0.000000	1.333318e-03
220375.116931	0.000000	1.199986e-03
221375.128624	0.000000	1.224631e-03
222375.140317	0.000000	1.363813e-03
223375.152011	0.000000	1.538689e-03
224375.163704	0.000000	1.765008e-03
225375.175397	0.000000	2.069385e-03
226375.187090	0.000000	2.500619e-03
227375.198783	0.000000	3.158892e-03
228375.210476	0.000000	4.287569e-03
229375.222169	0.000000	6.671198e-03
230375.233862	0.000000	1.502317e-02
231375.245556	0.000000	7.959966e-02
232375.257249	0.000000	1.413000e-02
233375.268942	0.000000	6.489051e-03
234375.280635	0.000000	4.211590e-03
235375.292328	0.000000	3.117456e-03
236375.304021	0.000000	2.474582e-03
237375.315714	0.000000	2.051522e-03
238375.327407	0.000000	1.751997e-03
239375.339100	0.000000	1.528791e-03
240375.350794	0.000000	1.356032e-03
241375.362487	0.000000	1.245119e-03
242375.374180	0.000000	1.389271e-03
243375.385873	0.000000	1.571172e-03
244375.397566	0.046991	1.221033e-04
245375.409259	0.170747	1.309044e-04
246375.420952	0.294713	1.385972e-04
247375.432645	0.413616	1.480205e-04
248375.444339	0.511680	1.643429e-04
249375.456032	0.490697	2.003589e-04
250375.467725	0.000000	1.882258e-02
251375.479418	0.000000	3.310534e-02
252375.491111	0.569099	1.923974e-03
253375.502804	0.574628	7.354097e-04
254375.514497	0.168153	5.742577e-03
255375.526190	1.070777	1.756516e-03
256375.537884	1.340081	1.709249e-03
257375.549577	0.000000	4.470101e-02
258375.561270	0.001886	1.959192e-02
259375.572963	0.000205	4.415489e-03
260375.584656	0.000194	2.065414e-03
261375.596349	0.000095	1.446264e-03
262375.608042	0.000040	1.156061e-03
263375.619735	0.000017	9.786697e-04
264375.631429	0.000008	8.579165e-04
265375.643122	0.000005	7.425867e-04
266375.654815	0.000006	6.039009e-04
267375.666508	0.000045	4.314514e-04
268375.678201	0.000442	3.061089e-04
269375.689894	0.002399	2.195861e-04
270375.701587	0.012576	1.071311e-04
271375.713280	0.027164	1.112517e-04
272375.724973	0.036713	1.092773e-04
273375.736667	0.040860	1.079795e-04
274375.748360	0.039747	1.079155e-04
275375.760053	0.033908	1.094829e-04
276375.771746	0.024573	1.133570e-04
277375.783439	0.013970	1.211048e-04
278375.795132	0.005259	1.359891e-04
279375.806825	0.000913	1.648611e-04
280375.818518	0.000044	2.254658e-04
281375.830212	0.000011	2.807730e-04
282375.841905	0.000011	2.999742e-04
283375.853598	0.000016	3.128259e-04
284375.865291	0.000023	3.261865e-04
285375.876984	0.000032	3.417014e-04
286375.888677	0.000044	3.607040e-04
287375.900370	0.000058	3.862551e-04
288375.912063	0.000074	4.185321e-04
289375.923757	0.000089	4.600647e-04
290375.935450	0.000103	5.176358e-04
291375.947143	0.000114	5.975572e-04
292375.958836	0.000120	7.132370e-04
293375.970529	0.000122	8.908299e-04
294375.982222	0.000123	1.191024e-03
295375.993915	0.000123	1.798620e-03
296376.005608	0.000123	3.672216e-03
297376.017301	0.000123	8.809456e-02
298376.028995	0.000123	3.389623e-03
299376.040688	0.000037	1.969676e-03
300376.052381	0.000000	6.243668e-03
301376.064074	0.000000	1.301609e-02
302376.075767	0.000000	1.536969e-01
303376.087460	0.000000	1.113082e-02
304376.099153	0.000000	5.774510e-03
305376.110846	0.000000	3.898495e-03
306376.122540	0.000000	2.942531e-03
307376.134233	0.000000	2.363073e-03
308376.145926	0.000000	1.974286e-03
309376.157619	0.000000	1.695357e-03
310376.169312	0.000000	1.485485e-03
311376.181005	0.000000	1.321851e-03
312376.192698	0.000000	1.190690e-03
313376.204391	0.000000	1.083208e-03
314376.216085	0.000000	9.935244e-04
315376.227778	0.000000	9.175558e-04
316376.239471	0.000000	8.523793e-04
317376.251164	0.000000	7.958483e-04
318376.262857	0.000000	7.463495e-04
319376.274550	0.000000	7.026473e-04
320376.286243	0.000000	6.637798e-04
321376.297936	0.000000	6.289870e-04
322376.309630	0.000000	5.976600e-04
323376.321323	0.078677	4.944324e-05
324376.333016	0.158123	5.074250e-05
325376.344709	0.235673	5.168436e-05
326376.356402	0.310510	5.249617e-05
327376.368095	0.382142	5.329673e-05
328376.379788	0.450236	5.414152e-05
329376.391481	0.514508	5.505082e-05
330376.403174	0.574702	5.605099e-05
331376.414868	0.630612	5.715723e-05
332376.426561	0.682045	5.838172e-05
333376.438254	0.728860	5.974886e-05
334376.449947	0.770987	6.127804e-05
335376.461640	0.808431	6.300068e-05
336376.473333	0.841319	6.494805e-05
337376.485026	0.869888	6.716011e-05
338376.496719	0.894505	6.968179e-05
339376.508413	0.915647	7.256037e-05
340376.520106	0.933867	7.585252e-05
341376.531799	0.949752	7.962128e-05
342376.543492	0.963864	8.392170e-05
343376.555185	0.976656	8.882617e-05
344376.566878	0.988460	9.440251e-05
345376.578571	0.999450	1.007308e-04
346376.590264	1.009696	1.078587e-04
347376.601958	1.019250	1.157716e-04
348376.613651	1.028462	1.242495e-04
349376.625344	1.038455	1.331032e-04
350376.637037	1.050084	1.438010e-04
351376.648730	1.057005	1.604605e-04
352376.660423	1.033594	1.895984e-04
353376.672116	0.911509	2.511069e-04
354376.683809	0.507207	4.165336e-04
355376.695502	0.096930	5.211863e-03
356376.707196	0.396091	7.559552e-04
357376.718889	0.086010	8.980838e-02
358376.730582	2.974303	7.053364e-04
359376.742275	0.139909	2.285133e-03
360376.753968	0.005756	4.465644e-02
361376.765661	0.002954	2.222666e-03
362376.777354	0.000000	6.084494e-02
363376.789047	0.000000	1.494789e-02
364376.800741	0.000000	6.656310e-03
365376.812434	0.000000	4.281415e-03
366376.824127	0.000110	1.702030e-03
367376.835820	0.000123	3.198531e-03
368376.847513	0.000123	3.451025e-02
369376.859206	0.000123	3.926346e-03
370376.870899	0.000123	1.857727e-03
371376.882592	0.000005	1.702675e-03
372376.894286	0.000000	4.052541e-03
373376.905979	0.000000	6.119035e-03
374376.917672	0.000000	1.248593e-02
375376.929365	0.000000	3.082507e-01
376376.941058	0.000000	1.515264e-02
377376.952751	0.000000	6.696607e-03
378376.964444	0.000000	4.298050e-03
379376.976137	0.000000	4.339927e-03
380376.987830	0.005007	8.365538e-04
381376.999524	0.055927	1.271959e-03
382377.011217	0.071998	3.188848e-03
383377.022910	0.000000	1.017147e-01
384377.034603	0.254081	6.096329e-03
385377.046296	0.000000	3.260460e-02
386377.057989	0.719158	2.101069e-03
387377.069682	0.902944	6.628825e-04
388377.081375	0.771175	7.394740e-04
389377.093069	1.365269	3.318396e-04
390377.104762	1.246369	3.594980e-04
391377.116455	1.296333	4.477171e-04
392377.128148	1.008889	5.733018e-04
393377.139841	0.514351	4.801279e-02
394377.151534	0.000000	1.079607e-01
395377.163227	1.002704	5.323493e-03
396377.174920	0.065626	5.335722e-03
397377.186614	0.000000	3.657044e-01
398377.198307	0.000000	1.355629e-02
399377.210000	0.017836	5.957832e-01
400377.221693	0.017729	1.909609e-03
401377.233386	0.014058	9.970124e-04
402377.245079	0.007621	7.161625e-04
403377.256772	0.008517	5.444517e-04
404377.268465	0.037561	4.007191e-04
405377.280159	0.099149	3.880643e-04
406377.291852	0.155862	4.516325e-04
407377.303545	0.239659	5.555951e-04
408377.315238	0.359560	1.252543e-03
409377.326931	0.450680	1.394096e-03
410377.338624	0.026964	7.686434e-03
411377.350317	0.000000	6.106970e-01
412377.362010	0.000000	1.652029e-01
413377.373703	0.543940	2.160300e-03
414377.385397	0.000000	1.358058e-02
415377.397090	0.000000	1.030954e-01
416377.408783	0.000000	1.074875e-02
417377.420476	0.000000	5.669951e-03
418377.432169	0.000000	3.850557e-03
419377.443862	0.000000	2.915138e-03
420377.455555	0.000000	2.345374e-03
421377.467248	0.000000	1.961917e-03
422377.478942	0.000000	1.686228e-03
423377.490635	0.000000	1.478472e-03
424377.502328	0.000000	1.316294e-03
425377.514021	0.000000	1.186180e-03
426377.525714	0.000000	1.079474e-03
427377.537407	0.000000	9.903822e-04
428377.549100	0.000000	9.148748e-04
429377.560793	0.005957	1.664682e-04
430377.572487	0.058281	1.202909e-04
431377.584180	0.149195	1.078703e-04
432377.595873	0.248045	1.029188e-04
433377.607566	0.345067	1.005602e-04
434377.619259	0.436664	9.954975e-05
435377.630952	0.521323	9.950249e-05
436377.642645	0.598614	1.003097e-04
437377.654338	0.668948	1.020506e-04
438377.666031	0.733608	1.048753e-04
439377.677725	0.794845	1.090555e-04
440377.689418	0.855952	1.148916e-04
441377.701111	0.920890	1.226796e-04
442377.712804	0.993589	1.327190e-04
443377.724497	1.077275	1.455525e-04
444377.736190	1.174477	1.624084e-04
445377.747883	1.287507	1.860908e-04
446377.759576	1.419666	2.234474e-04
447377.771270	1.584367	2.969414e-04
448377.782963	1.954648	5.833735e-04
449377.794656	2.031660	2.390383e-02
450377.806349	0.000000	4.476552e-01
451377.818042	0.521137	4.410917e-04
452377.829735	0.780022	3.058000e-04
453377.841428	0.209306	6.825589e-04
454377.853121	0.876535	1.133693e-03
455377.864815	0.665375	1.122589e-03
456377.876508	0.000000	8.613739e-03
457377.888201	0.000000	3.052568e-02
458377.899894	0.000000	9.160236e-01
459377.911587	0.147014	2.351308e-03
460377.923280	0.587362	1.453134e-02
461377.934973	0.000000	6.974109e-02
462377.946666	0.000000	1.468885e-02
463377.958359	0.049231	2.570796e-03
464377.970053	0.000000	5.218072e-02
465377.981746	0.038299	3.725847e-03
466377.993439	0.030789	1.567381e-03
467378.005132	0.000000	6.997065e-03
468378.016825	0.000000	4.419863e-03
469378.028518	0.000000	3.230124e-03
470378.040211	0.000000	2.545048e-03
471378.051904	0.000000	2.099719e-03
472378.063598	0.000000	1.787027e-03
473378.075291	0.000000	1.555397e-03
474378.086984	0.000000	1.376923e-03
475378.098677	0.000000	1.235191e-03
476378.110370	0.000000	1.119914e-03
477378.122063	0.000000	6.515965e-04
478378.133756	0.000342	3.854673e-04
479378.145449	0.001440	3.494293e-04
480378.157143	0.002992	3.363239e-04
481378.168836	0.005662	3.058892e-04
482378.180529	0.011152	3.019493e-04
483378.192222	0.018059	3.402567e-04
484378.203915	0.027019	4.016036e-04
485378.215608	0.039080	4.982610e-04
486378.227301	0.054909	6.705901e-04
487378.238994	0.069872	1.084790e-03
488378.250688	0.080260	3.865680e-03
489378.262381	0.114806	2.624977e-03
490378.274074	0.000000	1.964875e-02
491378.285767	0.082980	1.036528e-02
492378.297460	1.855678	1.361324e-02
493378.309153	0.030488	2.149943e-03
494378.320846	0.133310	6.256560e-03
495378.332539	0.260086	1.006748e-02
496378.344232	0.000000	1.097452e-01
497378.355926	0.000123	7.721826e-02
498378.367619	0.845071	5.681258e-04
499378.379312	0.602606	5.699409e-03
500378.391005	1.164752	1.564848e-03
501378.402698	0.864686	5.022948e-04
502378.414391	0.000000	2.575903e-01
503378.426084	0.766452	5.222465e-03
504378.437777	0.124785	3.079880e-03
505378.449471	0.118371	1.932207e-03
506378.461164	0.001056	1.493468e-03
507378.472857	0.000442	2.404110e-03
508378.484550	0.005785	3.383042e-02
509378.496243	0.000000	5.117354e-02
510378.507936	0.542148	4.974242e-03
511378.519629	0.000000	1.851746e+00
512378.531322	0.080164	1.148666e-02
513378.543016	0.301456	8.613376e-03
514378.554709	0.000000	5.416271e-02
515378.566402	0.010018	4.684847e-03
516378.578095	0.000122	1.872509e-02
517378.589788	0.134645	5.680965e-04
518378.601481	1.509052	8.887164e-04
519378.613174	1.631703	3.658564e-03
520378.624867	0.201117	7.147473e-03
521378.636560	0.802986	7.965235e-04
522378.648254	1.319537	3.981626e-04
523378.659947	0.982741	3.847271e-04
524378.671640	0.561974	6.752357e-04
525378.683333	3.168742	2.637290e-04
526378.695026	3.330009	1.889300e-04
527378.706719	3.289328	1.636641e-04
528378.718412	3.343684	1.511218e-04
529378.730105	2.936876	1.369350e-04
530378.741799	2.202631	1.172415e-04
531378.753492	1.662334	1.112645e-04
532378.765185	1.031814	1.152295e-04
533378.776878	0.129074	1.321429e-04
534378.788571	0.000000	9.388120e-03
535378.800264	0.000000	4.313449e-02
536378.811957	0.000000	1.834335e-02
537378.823650	0.090200	1.504820e-02
538378.835344	0.000021	7.927637e-03
539378.847037	0.000000	6.641405e-03
540378.858730	0.000000	5.373597e-03
541378.870423	0.000000	9.731340e-03
542378.882116	0.000000	5.147611e-02
543378.893809	0.000000	1.716999e-02
544378.905502	0.000000	1.210966e-01
545378.917195	0.548876	1.643421e-02
546378.928889	2.121172	5.709333e-04
547378.940582	4.995933	6.041259e-04
548378.952275	5.039260	5.272118e-04
549378.963968	3.339364	3.250106e-04
550378.975661	1.579189	2.608139e-04
551378.987354	0.011464	2.080800e-03
552378.999047	0.012130	4.658548e-02
553379.010740	0.000000	3.896241e-02
554379.022433	0.000000	2.714795e-02
555379.034127	0.000000	8.321579e-03
556379.045820	0.000000	7.160102e-03
557379.057513	0.000000	1.775299e-02
558379.069206	0.000000	5.712403e-02
559379.080899	0.000000	1.018076e-02
560379.092592	0.029718	1.784728e-02
