location	LR	alpha
43442.000000	2.395919	2.117618e-05
44442.113607	2.312794	2.153418e-05
45442.227214	2.232878	2.200720e-05
46442.340821	2.154743	2.258798e-05
47442.454427	2.076752	2.327472e-05
48442.568034	1.996879	2.407087e-05
49442.681641	1.912448	2.498421e-05
50442.795248	1.819741	2.602806e-05
51442.908855	1.713319	2.722859e-05
52443.022462	1.584810	2.862073e-05
53443.136069	1.420297	3.025789e-05
54443.249676	1.194721	3.223210e-05
55443.363282	0.856687	3.470829e-05
56443.476889	0.276592	3.800354e-05
57443.590496	0.000000	1.649690e-02
58443.704103	0.000000	4.400374e-02
59443.817710	0.000000	9.427902e-03
60443.931317	0.881302	4.254964e-05
61444.044924	1.357393	4.213070e-05
62444.158530	1.658009	4.250012e-05
63444.272137	1.863046	4.369549e-05
64444.385744	2.006739	4.602001e-05
65444.499351	1.918479	4.851013e-05
66444.612958	1.488256	5.147186e-05
67444.726565	0.237778	2.985912e-03
68444.840172	1.225767	5.605777e-05
69444.953779	1.630564	5.567894e-05
70445.067385	1.747518	5.668962e-05
71445.180992	1.774096	5.881162e-05
72445.294599	1.766183	6.195335e-05
73445.408206	1.746724	6.609807e-05
74445.521813	1.726747	7.128819e-05
75445.635420	1.711966	7.758460e-05
76445.749027	1.704984	8.502549e-05
77445.862634	1.705615	9.368510e-05
78445.976240	1.711047	1.039774e-04
79446.089847	1.715006	1.171849e-04
80446.203454	1.691097	1.369166e-04
81446.317061	1.317227	1.806712e-04
82446.430668	1.581750	2.099178e-04
83446.544275	0.942621	4.885043e-03
84446.657882	1.709322	2.538523e-04
85446.771488	1.496034	2.896439e-04
86446.885095	0.991788	3.798112e-04
87446.998702	0.521641	7.289379e-04
88447.112309	0.463397	2.342836e-03
89447.225916	0.579438	1.954747e-03
90447.339523	0.356969	7.554617e-04
91447.453130	0.000000	1.047535e-02
92447.566737	0.000000	8.251210e-02
93447.680343	0.000000	1.404034e-02
94447.793950	0.000000	6.469722e-03
95447.907557	0.093181	1.535650e-04
96448.021164	0.208696	1.254612e-04
97448.134771	0.290054	1.070941e-04
98448.248378	0.358010	9.353065e-05
99448.361985	0.422699	8.287677e-05
100448.475591	0.488626	7.435978e-05
101448.589198	0.556336	6.756814e-05
102448.702805	0.624285	6.213622e-05
103448.816412	0.690637	5.772318e-05
104448.930019	0.754220	5.403980e-05
105449.043626	0.814740	5.085614e-05
106449.157233	0.872711	4.798671e-05
107449.270840	0.929312	4.528807e-05
108449.384446	0.986446	4.262320e-05
109449.498053	1.046841	3.987760e-05
110449.611660	1.114120	3.700563e-05
111449.725267	1.191999	3.415521e-05
112449.838874	1.281858	3.164555e-05
113449.952481	1.381205	2.965111e-05
114450.066088	1.485459	2.811862e-05
115450.179695	1.590069	2.693860e-05
116450.293301	1.691102	2.601362e-05
117450.406908	1.784928	2.528576e-05
118450.520515	1.867752	2.471084e-05
119450.634122	1.934847	2.426873e-05
120450.747729	1.979405	2.394495e-05
121450.861336	1.990355	2.373368e-05
122450.974943	1.947135	2.363954e-05
123451.088549	1.804250	2.367682e-05
124451.202156	1.423873	2.387436e-05
125451.315763	0.767994	1.138972e-03
126451.429370	1.281434	2.337800e-05
127451.542977	1.874112	2.245963e-05
128451.656584	2.145809	2.172132e-05
129451.770191	2.302332	2.111455e-05
130451.883798	2.401335	2.060936e-05
131451.997404	2.466517	2.018858e-05
132452.111011	2.509532	1.984159e-05
