location	LR	alpha
56834.000000	0.000000	1.200000e+03
57834.025325	0.000000	6.316632e-02
58834.050651	0.000000	1.481389e-02
59834.075976	0.000000	6.629557e-03
60834.101302	0.000000	6.586537e-03
61834.126627	0.000000	1.460079e-02
62834.151953	0.000000	3.064982e-01
63834.177278	0.000000	1.154760e-02
64834.202603	0.000000	5.884654e-03
65834.227929	0.000000	3.948372e-03
66834.253254	0.000000	3.092189e-03
67834.278580	0.000000	4.165623e-03
68834.303905	0.000000	6.380616e-03
69834.329231	0.000000	1.362598e-02
70834.354556	0.000000	1.005408e-01
71834.379881	0.000000	3.795053e-01
72834.405207	0.923175	3.035156e-03
73834.430532	0.680181	9.874838e-04
74834.455858	0.000000	1.364343e-02
75834.481183	0.000000	2.525316e-01
76834.506509	0.000000	1.610879e-01
77834.531834	0.000000	3.805678e-01
78834.557159	0.002084	4.705981e-03
79834.582485	0.001782	8.593742e-02
80834.607810	0.000000	5.097875e-02
81834.633136	0.517414	3.666065e-02
82834.658461	0.000000	1.978290e-01
83834.683787	0.000000	6.422683e-01
84834.709112	2.974345	6.424476e-04
85834.734437	1.612878	6.201560e-04
86834.759763	0.000000	7.351129e-02
87834.785088	1.136675	3.082547e-03
88834.810414	3.878743	9.832708e-04
89834.835739	0.000000	6.606382e-01
90834.861065	0.485554	5.632947e-03
91834.886390	0.000000	3.085913e-01
92834.911715	0.061912	8.803430e-03
93834.937041	1.616960	2.390991e-03
94834.962366	0.000000	8.020124e-01
95834.987692	0.000000	4.617572e-01
96835.013017	0.000000	4.705643e-02
97835.038343	0.000000	7.518019e-01
98835.063668	0.053540	2.983982e-02
99835.088993	0.001898	4.639343e-02
100835.114319	0.309973	3.686740e-02
101835.139644	0.000000	8.227050e-02
102835.164970	0.000000	3.318129e-01
103835.190295	0.002230	1.230739e-02
104835.215620	0.000000	4.207345e-02
105835.240946	0.000000	9.336771e-03
106835.266271	0.001121	3.184706e-03
107835.291597	0.001952	5.536453e-02
108835.316922	0.000000	3.266934e-02
109835.342248	0.074288	6.885051e-03
110835.367573	0.221017	3.423593e-02
111835.392898	0.000000	1.131318e+00
112835.418224	0.000000	2.456912e-02
113835.443549	0.849688	6.904271e-04
114835.468875	3.628633	2.263164e-03
115835.494200	1.637751	1.035017e-03
116835.519526	0.027516	9.026378e-03
117835.544851	0.000000	1.257135e-01
118835.570176	1.871296	4.980832e-04
119835.595502	0.848429	1.491739e-03
120835.620827	0.000000	6.011398e-02
121835.646153	0.001014	1.423065e-02
122835.671478	0.000000	3.805555e-02
123835.696804	0.000000	1.752601e-02
124835.722129	0.037690	6.331287e-03
125835.747454	0.685712	8.680152e-04
126835.772780	0.478424	4.193269e-03
127835.798105	0.581070	4.768972e-03
128835.823431	0.000000	1.910116e-01
129835.848756	0.000000	1.129041e-02
130835.874082	0.000000	1.806886e-02
131835.899407	0.000000	1.090322e+01
132835.924732	0.004046	1.330724e-02
133835.950058	0.540360	2.966229e-03
134835.975383	0.000000	4.795280e-01
135836.000709	0.193022	1.808753e-03
136836.026034	0.054375	1.384596e-02
137836.051360	0.000000	2.563821e-02
138836.076685	0.000000	1.290429e-02
139836.102010	0.000000	1.711791e-01
140836.127336	0.000000	2.217593e-02
141836.152661	0.000000	7.786381e-03
142836.177987	0.000000	1.527064e-02
143836.203312	0.000000	5.602155e-02
144836.228638	0.508897	1.095765e-03
145836.253963	1.771258	1.175439e-03
146836.279288	0.516759	8.112628e-04
147836.304614	0.109610	8.130360e-03
148836.329939	0.000000	1.434257e-02
149836.355265	0.000000	7.345954e-02
150836.380590	0.000000	6.134362e-02
151836.405916	0.000000	1.491785e-02
152836.431241	0.000000	6.650295e-03
153836.456566	0.000000	7.928417e-03
154836.481892	0.000000	2.336821e-02
155836.507217	0.000000	7.973041e-02
156836.532543	0.000000	4.607103e-02
157836.557868	2.097976	1.184453e-03
158836.583194	0.000000	1.252193e+00
159836.608519	2.554526	1.957155e-04
160836.633844	2.640108	3.247427e-04
161836.659170	1.728189	9.580891e-04
162836.684495	0.000000	1.433957e-01
163836.709821	1.770184	2.052480e-03
164836.735146	2.217639	2.495788e-04
165836.760472	1.583579	2.842445e-04
166836.785797	2.405571	2.290790e-03
167836.811122	0.706779	1.012778e-03
168836.836448	1.806878	1.048469e-03
169836.861773	1.660379	3.711920e-03
170836.887099	0.003073	1.542526e-02
171836.912424	0.000000	2.746547e-02
172836.937750	0.000000	8.351095e-03
173836.963075	0.024440	1.170427e-03
174836.988400	0.071277	1.703004e-03
175837.013726	0.449319	3.199737e-03
176837.039051	0.000000	3.745430e-01
177837.064377	0.000000	7.496986e-02
178837.089702	0.000000	9.763219e-02
179837.115028	0.463605	4.074991e-03
180837.140353	0.092198	8.704849e-04
181837.165678	0.000000	9.502434e-03
182837.191004	0.000000	4.566054e-02
183837.216329	0.071625	3.116363e-03
184837.241655	0.000000	1.375490e-01
185837.266980	0.043901	2.179636e-02
186837.292306	0.054252	9.462999e-03
187837.317631	0.000000	4.422861e-02
188837.342956	0.100401	4.998765e-03
189837.368282	0.000000	6.197332e-02
190837.393607	0.000000	1.488108e-02
191837.418933	0.398298	1.279665e-03
192837.444258	0.323897	1.506303e-03
193837.469584	0.001952	1.022872e-02
194837.494909	0.000000	1.900223e-02
195837.520234	0.000000	4.116925e-02
196837.545560	0.501538	6.940519e-04
197837.570885	2.040581	1.038683e-03
198837.596211	0.589557	2.260310e-03
199837.621536	0.000000	8.809583e-01
200837.646861	0.000000	1.506651e-01
201837.672187	0.070753	1.999311e-02
202837.697512	0.598454	4.723586e-03
203837.722838	0.000000	2.059596e-02
204837.748163	0.000000	4.892931e-02
205837.773489	0.000000	3.354441e-01
206837.798814	0.159753	3.142853e-03
207837.824139	0.000000	2.598761e-01
208837.849465	0.068739	1.209859e-02
209837.874790	0.000000	1.900985e-01
210837.900116	1.115562	6.241520e-03
211837.925441	0.000000	2.348680e-02
212837.950767	0.000000	1.816827e-01
213837.976092	0.000000	1.025851e-01
214838.001417	0.642410	2.100109e-03
215838.026743	0.000000	3.191717e-02
216838.052068	0.000000	3.150038e-02
217838.077394	0.065402	1.196482e-03
218838.102719	0.411813	2.105504e-03
