location	LR	alpha
210375.000000	0.101804	1.254042e+02
211375.011693	0.101804	1.254027e-03
212375.023386	0.101804	6.270135e-04
213375.035079	0.101804	4.180098e-04
214375.046772	0.101795	3.135250e-04
215375.058466	0.101799	2.507029e-04
216375.070159	0.102869	2.072331e-04
217375.081852	0.110016	1.718739e-04
218375.093545	0.132156	1.427206e-04
219375.105238	0.169879	1.229615e-04
220375.116931	0.213731	1.102467e-04
221375.128624	0.256219	1.014389e-04
222375.140317	0.293881	9.483009e-05
223375.152011	0.325554	8.944916e-05
224375.163704	0.351113	8.460550e-05
225375.175397	0.370841	7.963354e-05
226375.187090	0.384555	7.384641e-05
227375.198783	0.387968	6.776080e-05
228375.210476	0.360419	6.474796e-05
229375.222169	0.307454	1.860382e-04
230375.233862	0.307209	4.211498e-04
231375.245556	0.307209	1.671584e-03
232375.257249	0.307086	2.813626e-04
233375.268942	0.423151	5.288887e-05
234375.280635	0.563331	5.117400e-05
235375.292328	0.628785	5.075200e-05
236375.304021	0.655119	5.113442e-05
237375.315714	0.657959	5.216391e-05
238375.327407	0.645506	5.379852e-05
239375.339100	0.622741	5.604946e-05
240375.350794	0.593070	5.894759e-05
241375.362487	0.558946	6.252222e-05
242375.374180	0.522037	6.680121e-05
243375.385873	0.483337	7.185853e-05
244375.397566	0.443433	7.787954e-05
245375.409259	0.402946	8.525384e-05
246375.420952	0.362910	9.471231e-05
247375.432645	0.324181	1.075416e-04
248375.444339	0.281547	1.259708e-04
249375.456032	0.191769	1.554752e-04
250375.467725	0.000000	1.882258e-02
251375.479418	0.000000	3.310534e-02
252375.491111	0.809508	2.888876e-04
253375.502804	0.160453	3.820552e-04
254375.514497	0.000000	7.522828e-02
255375.526190	0.372370	2.245000e-03
256375.537884	0.694119	1.761533e-03
257375.549577	1.154577	8.071606e-04
258375.561270	0.000000	8.084144e-02
259375.572963	0.000000	1.409157e-02
260375.584656	0.000000	6.480935e-03
261375.596349	0.055098	3.424576e-04
262375.608042	0.110761	2.514262e-04
263375.619735	0.140648	2.019676e-04
264375.631429	0.157645	1.694378e-04
265375.643122	0.167869	1.461532e-04
266375.654815	0.173904	1.287588e-04
267375.666508	0.176585	1.154492e-04
268375.678201	0.175979	1.050473e-04
269375.689894	0.172023	9.670118e-05
270375.701587	0.164872	8.974103e-05
271375.713280	0.155077	8.361102e-05
272375.724973	0.143658	7.783324e-05
273375.736667	0.132146	7.211312e-05
274375.748360	0.122235	6.659959e-05
275375.760053	0.114502	6.194736e-05
276375.771746	0.107390	5.854811e-05
277375.783439	0.098301	5.628436e-05
278375.795132	0.085021	5.492223e-05
279375.806825	0.066202	5.430634e-05
280375.818518	0.041365	5.439452e-05
281375.830212	0.010902	5.526484e-05
282375.841905	0.000000	8.021307e-04
283375.853598	0.000000	8.595899e-04
284375.865291	0.000000	9.259165e-04
285375.876984	0.000000	1.003334e-03
286375.888677	0.000000	1.094880e-03
287375.900370	0.000000	1.204807e-03
288375.912063	0.000000	1.339273e-03
289375.923757	0.000000	1.507523e-03
290375.935450	0.000000	1.724122e-03
291375.947143	0.000000	2.013405e-03
292375.958836	0.000000	2.419335e-03
293375.970529	0.000000	3.030281e-03
294375.982222	0.000000	4.054030e-03
295375.993915	0.000000	6.122431e-03
296376.005608	0.000000	1.250007e-02
297376.017301	0.000000	2.998704e-01
298376.028995	0.000000	1.153814e-02
299376.040688	0.000000	5.882237e-03
300376.052381	0.065717	7.540958e-04
301376.064074	0.120091	1.347713e-03
302376.075767	0.120179	1.590385e-02
303376.087460	0.120175	1.151813e-03
304376.099153	0.119170	6.008893e-04
305376.110846	0.113896	4.142166e-04
306376.122540	0.105089	3.213817e-04
307376.134233	0.095192	2.651630e-04
308376.145926	0.085587	2.270222e-04
309376.157619	0.076799	1.992309e-04
310376.169312	0.068954	1.779770e-04
311376.181005	0.062013	1.611506e-04
312376.192698	0.055875	1.474936e-04
313376.204391	0.050412	1.362312e-04
314376.216085	0.045472	1.268945e-04
315376.227778	0.040871	1.192265e-04
316376.239471	0.036401	1.131096e-04
317376.251164	0.031857	1.085143e-04
318376.262857	0.027098	1.055024e-04
319376.274550	0.022116	1.041035e-04
320376.286243	0.017074	1.045803e-04
321376.297936	0.012304	1.071026e-04
322376.309630	0.008192	1.117824e-04
323376.321323	0.004978	1.185768e-04
324376.333016	0.002692	1.275241e-04
325376.344709	0.001209	1.389702e-04
326376.356402	0.000392	1.554113e-04
327376.368095	0.000065	1.818302e-04
328376.379788	0.000002	2.374705e-04
329376.391481	0.000000	3.934349e-04
330376.403174	0.000000	4.641701e-04
331376.414868	0.000000	4.828473e-04
332376.426561	0.000000	5.030904e-04
333376.438254	0.000000	5.251053e-04
334376.449947	0.000000	5.491351e-04
335376.461640	0.000000	5.754696e-04
336376.473333	0.000000	5.817471e-04
337376.485026	0.000000	6.113867e-04
338376.496719	0.000000	6.721746e-04
339376.508413	0.000000	7.120610e-04
340376.520106	0.000000	7.216969e-04
341376.531799	0.000000	7.511517e-04
342376.543492	0.000000	8.013113e-04
343376.555185	0.000000	8.586489e-04
344376.566878	0.000000	9.248246e-04
345376.578571	0.000000	1.002053e-03
346376.590264	0.000000	9.966148e-04
347376.601958	0.000000	9.939939e-04
348376.613651	0.000000	1.004656e-03
349376.625344	0.000000	1.010300e-03
350376.637037	0.000002	1.000282e-03
351376.648730	0.000016	9.783977e-04
352376.660423	0.000134	9.980298e-04
353376.672116	0.000393	1.271933e-03
354376.683809	0.000473	2.251963e-03
355376.695502	0.000505	9.894242e-03
356376.707196	0.310217	2.876080e-03
357376.718889	0.000000	7.177511e-01
358376.730582	0.007468	1.192841e-02
359376.742275	0.000000	2.398764e-02
360376.753968	0.000629	2.055546e-02
361376.765661	0.000000	1.136616e-02
362376.777354	0.000000	6.084494e-02
363376.789047	0.000000	1.494789e-02
364376.800741	0.000000	6.656310e-03
365376.812434	0.024118	5.729093e-04
366376.824127	0.072556	6.472284e-04
367376.835820	0.076175	1.202874e-03
368376.847513	0.076176	1.297823e-02
369376.859206	0.076176	1.476577e-03
370376.870899	0.076169	6.986089e-04
371376.882592	0.076262	4.571364e-04
372376.894286	0.090231	3.110250e-04
373376.905979	0.267682	1.879459e-04
374376.917672	0.524147	1.666390e-04
375376.929365	0.723132	1.609418e-04
376376.941058	0.858459	1.619394e-04
377376.952751	0.946077	1.689590e-04
378376.964444	1.012737	1.845918e-04
379376.976137	1.097376	2.135552e-04
380376.987830	1.253108	2.613697e-04
381376.999524	1.597533	3.477381e-04
382377.011217	2.087042	5.464804e-04
383377.022910	1.337085	2.874580e-03
384377.034603	0.072105	7.749816e-03
385377.046296	0.000034	1.016923e-02
386377.057989	0.000000	1.017450e-01
387377.069682	0.064141	2.969283e-03
388377.081375	0.066786	4.413155e-03
389377.093069	0.073537	1.254381e-03
390377.104762	0.000000	3.044876e-02
391377.116455	0.000000	1.920358e-02
392377.128148	0.000000	3.198908e-02
393377.139841	1.411485	3.786799e-03
394377.151534	0.000000	1.079607e-01
395377.163227	0.000000	2.562090e-01
396377.174920	0.017244	1.125289e-02
397377.186614	0.128995	3.743334e-02
398377.198307	0.000000	1.355629e-02
399377.210000	0.000000	1.871885e+00
400377.221693	0.000000	5.989451e-03
401377.233386	0.000000	2.999654e-03
402377.245079	0.000000	2.004332e-03
403377.256772	0.000000	1.587388e-03
404377.268465	0.000000	3.130110e-03
405377.280159	0.000000	4.234717e-03
406377.291852	0.000000	6.544119e-03
407377.303545	0.000000	1.439373e-02
408377.315238	0.000000	7.215216e-02
409377.326931	0.044674	2.448246e-03
410377.338624	0.000000	2.045640e-01
411377.350317	1.418473	1.507328e-03
412377.362010	0.349878	1.142894e-02
413377.373703	0.000000	3.348461e-02
414377.385397	0.000000	1.358058e-02
415377.397090	0.000000	1.030954e-01
416377.408783	0.000000	1.074875e-02
417377.420476	0.000000	5.669951e-03
418377.432169	0.000000	3.850557e-03
419377.443862	0.000000	2.915138e-03
